Severity	Code	Description	Project	File	Line	Suppression State
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	615	Active
Error	BC30451	'recargaPrecios' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	617	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	620	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	631	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	638	Active
Error	BC30451	'comprobantePresupuesto_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	640	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	675	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	680	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	683	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	689	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	766	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	767	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	770	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	773	Active
Error	BC30451	'basedb' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	884	Active
Error	BC30451	'id_comprobante_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	889	Active
Error	BC30451	'id_comprobante_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	890	Active
Error	BC30451	'basedb' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	899	Active
Error	BC30451	'Ultima_CC_Pedido_Cliente' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	909	Active
Error	BC30451	'agregaitem' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	935	Active
